101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
101,24,18,121,135,107,26,11,5,73
