1.596010446548462,1018.990592
1.5879993438720703,1018.994688
1.5920004844665527,1018.994688
1.6050004959106445,1018.994688
1.6009981632232666,1018.994688
1.583012580871582,1018.994688
1.585998296737671,1018.994688
1.5830087661743164,1018.994688
1.5904262065887451,1018.994688
1.5899999141693115,1018.994688
1.5879957675933838,1018.994688
1.5870132446289062,1018.994688
1.5810115337371826,1018.994688
1.5859973430633545,1018.994688
1.5879991054534912,1019.027456
1.5830094814300537,1019.027456
1.5870115756988525,1019.027456
1.5860111713409424,1019.027456
1.5820271968841553,1019.027456
1.5839965343475342,1019.027456
1.587998628616333,1019.027456
1.5880115032196045,1019.027456
1.5840113162994385,1019.027456
1.58599853515625,1019.027456
1.584012508392334,1019.027456
1.5869965553283691,1019.027456
1.5880107879638672,1019.027456
1.5840113162994385,1019.027456
1.5859992504119873,1019.027456
1.58101224899292,1019.027456
1.5850090980529785,1019.027456
1.5860118865966797,1019.027456
1.5860116481781006,1019.027456
1.5879991054534912,1018.974208
1.5860121250152588,1018.974208
1.5810120105743408,1018.974208
1.5810096263885498,1018.974208
1.5879995822906494,1018.974208
1.5839996337890625,1018.974208
1.5880107879638672,1018.974208
1.5869965553283691,1018.974208
1.5829987525939941,1018.974208
1.5781023502349854,1018.974208
1.5790023803710938,1018.974208
1.5810112953186035,1018.974208
1.5840106010437012,1018.974208
1.5870108604431152,1018.974208
1.5839991569519043,1018.974208
1.5840117931365967,1018.974208
1.5819206237792969,1018.974208
1.588141918182373,1018.974208
1.5860114097595215,1018.974208
1.588998794555664,1018.974208
1.5880122184753418,1018.974208
1.583010196685791,1018.974208
1.5840113162994385,1018.974208
1.5890100002288818,1018.974208
1.587998867034912,1018.974208
1.5850083827972412,1018.974208
1.5899975299835205,1018.974208
1.5860121250152588,1018.974208
1.5799989700317383,1018.974208
1.5820024013519287,1018.974208
1.586010456085205,1018.974208
1.587939739227295,1018.974208
1.5869956016540527,1018.974208
1.5800092220306396,1018.974208
1.5849947929382324,1018.974208
1.5800120830535889,1018.974208
1.5827395915985107,1018.974208
1.5840106010437012,1018.974208
1.5890114307403564,1018.974208
1.5869991779327393,1018.974208
1.5850119590759277,1018.974208
1.5820002555847168,1018.974208
1.5868589878082275,1018.974208
1.5849988460540771,1018.974208
1.5849974155426025,1018.974208
1.5869989395141602,1018.974208
1.5800127983093262,1018.974208
1.5830113887786865,1018.94144
1.5829999446868896,1018.94144
1.5850121974945068,1018.94144
1.5850095748901367,1018.94144
1.5856482982635498,1018.94144
1.590010643005371,1018.94144
1.5889949798583984,1018.94144
1.6080002784729004,1018.94144
1.5959975719451904,1018.94144
1.585998773574829,1018.94144
1.5860085487365723,1018.94144
1.5859248638153076,1018.94144
1.5861845016479492,1018.94144
1.5820114612579346,1018.94144
1.586998701095581,1018.94144
1.5889990329742432,1018.94144
1.5859978199005127,1018.94144
1.585998773574829,1018.94144
1.5840132236480713,1018.94144
1.5889768600463867,1018.94144
