0.09900069236755371,165.392384,1002
0.09399795532226562,186.38848,1002
0.12199807167053223,205.115392,1002
0.09299874305725098,205.115392,1002
0.09399724006652832,208.265216,1002
0.09499788284301758,229.257216,1002
0.13199949264526367,236.883968,1002
0.09299874305725098,236.883968,1002
0.09299993515014648,236.883968,1002
0.1250002384185791,236.883968,1002
0.09400081634521484,236.883968,1002
0.09499931335449219,236.883968,1002
0.09400081634521484,236.883968,1002
0.13199901580810547,236.883968,1002
0.09399867057800293,236.883968,1002
0.09399867057800293,236.883968,1002
0.12399983406066895,236.883968,1002
0.09400057792663574,236.883968,1002
0.09400081634521484,236.883968,1002
0.12599849700927734,236.883968,1002
0.09399771690368652,236.883968,1002
0.0950019359588623,236.883968,1002
0.09399890899658203,236.883968,1002
0.13599824905395508,236.883968,1002
0.09400105476379395,236.883968,1002
0.09399890899658203,236.883968,1002
0.12399888038635254,236.883968,1002
0.09399938583374023,236.883968,1002
0.09300017356872559,236.883968,1002
0.12599730491638184,236.883968,1002
0.09399747848510742,236.883968,1002
0.09399724006652832,236.883968,1002
0.09300017356872559,236.883968,1002
0.1309971809387207,238.16192,1002
0.09299898147583008,238.16192,1002
0.0989990234375,238.16192,1002
0.12600040435791016,238.16192,1002
0.09200000762939453,238.16192,1002
0.09199857711791992,238.16192,1002
0.09400177001953125,238.16192,1002
0.13100099563598633,238.16192,1002
0.09599971771240234,238.16192,1002
0.09900045394897461,238.16192,1002
0.12799954414367676,238.16192,1002
0.09499931335449219,238.16192,1002
0.09699821472167969,238.16192,1002
0.12799978256225586,238.16192,1002
0.09299898147583008,238.16192,1002
0.09399843215942383,238.16192,1002
0.09484267234802246,238.16192,1002
0.13299870491027832,238.16192,1002
0.09499716758728027,238.16192,1002
0.09499931335449219,238.16192,1002
0.12900042533874512,238.16192,1002
0.09399986267089844,238.16192,1002
0.0950005054473877,238.16192,1002
0.09499621391296387,238.16192,1002
0.13299965858459473,238.16192,1002
0.09499907493591309,238.16192,1002
0.09599661827087402,238.16192,1002
0.12599921226501465,238.16192,1002
0.09399843215942383,238.16192,1002
0.10199880599975586,238.16192,1002
0.12999963760375977,238.16192,1002
0.09299921989440918,238.16192,1002
0.09399890899658203,238.16192,1002
0.09499979019165039,238.16192,1002
0.13399887084960938,238.16192,1002
0.09600019454956055,238.16192,1002
0.09499883651733398,238.16192,1002
0.1289985179901123,238.16192,1002
0.09199881553649902,238.16192,1002
0.09400248527526855,238.16192,1002
0.09599900245666504,238.16192,1002
0.13200020790100098,238.16192,1002
0.09400010108947754,238.16192,1002
0.09399771690368652,238.16192,1002
0.1269993782043457,238.16192,1002
0.09299755096435547,238.16192,1002
0.09499955177307129,238.16192,1002
0.12900018692016602,238.16192,1002
0.09399867057800293,238.16192,1002
0.09999942779541016,238.16192,1002
0.09599804878234863,238.16192,1002
0.13399934768676758,238.16192,1002
0.09400057792663574,238.16192,1002
0.09599971771240234,238.16192,1002
0.12599825859069824,238.16192,1002
0.09199976921081543,238.16192,1002
0.09299850463867188,238.16192,1002
0.09400033950805664,238.16192,1002
0.13099980354309082,238.16192,1002
0.09199738502502441,238.16192,1002
0.09399962425231934,238.16192,1002
0.1249997615814209,238.16192,1002
0.09199857711791992,238.16192,1002
0.09399938583374023,238.16192,1002
0.12799859046936035,238.16192,1002
0.09199905395507812,238.16192,1002
0.09199905395507812,238.16192,1002
