121,24,18,0,0,11,26,59,0,0
121,24,18,0,0,11,26,71,0,0
121,24,18,0,0,11,26,130,0,0
121,24,18,0,0,11,26,6,0,0
121,24,18,0,0,11,26,113,0,0
121,24,18,0,0,11,26,71,0,0
121,24,18,0,0,11,26,42,0,0
121,24,18,0,0,11,26,137,0,0
121,24,18,0,0,11,26,13,0,0
121,24,18,0,0,11,26,59,0,0
121,24,18,0,0,11,26,130,0,0
121,24,18,0,0,11,26,59,0,0
121,24,18,0,0,11,26,137,0,0
121,24,18,0,0,11,26,137,0,0
121,24,18,0,0,11,26,71,0,0
121,24,18,0,0,11,26,46,0,0
121,24,18,0,0,11,26,137,0,0
121,24,18,0,0,11,26,73,0,0
121,24,18,0,0,11,26,137,0,0
121,24,18,0,0,11,26,113,0,0
121,24,18,0,0,11,26,13,0,0
121,24,18,0,0,11,26,130,0,0
121,24,18,0,0,11,26,71,0,0
121,24,18,0,0,11,26,74,0,0
121,24,18,0,0,11,26,113,0,0
121,24,18,0,0,11,26,137,0,0
121,24,18,0,0,11,26,39,0,0
121,24,18,0,0,11,26,137,0,0
121,24,18,0,0,11,26,130,0,0
121,24,18,0,0,11,26,59,0,0
121,24,18,0,0,11,26,137,0,0
121,24,18,0,0,11,26,137,0,0
121,24,18,0,0,11,26,113,0,0
121,24,18,0,0,11,26,130,0,0
121,24,18,0,0,11,26,137,0,0
121,24,18,0,0,11,26,130,0,0
121,24,18,0,0,11,26,39,0,0
121,24,18,0,0,11,26,13,0,0
121,24,18,0,0,11,26,71,0,0
121,24,18,0,0,11,26,59,0,0
121,24,18,0,0,11,26,137,0,0
121,24,18,0,0,11,26,71,0,0
121,24,18,0,0,11,26,137,0,0
121,24,18,0,0,11,26,71,0,0
121,24,18,0,0,11,26,39,0,0
121,24,18,0,0,11,26,74,0,0
121,24,18,0,0,11,26,71,0,0
121,24,18,0,0,11,26,137,0,0
121,24,18,0,0,11,26,113,0,0
121,24,18,0,0,11,26,59,0,0
121,24,18,0,0,11,26,39,0,0
121,24,18,0,0,11,26,130,0,0
121,24,18,0,0,11,26,71,0,0
121,24,18,0,0,11,26,59,0,0
121,24,18,0,0,11,26,13,0,0
121,24,18,0,0,11,26,130,0,0
121,24,18,0,0,11,26,130,0,0
121,24,18,0,0,11,26,135,0,0
121,24,18,0,0,11,26,71,0,0
121,24,18,0,0,11,26,71,0,0
121,24,18,0,0,11,26,39,0,0
121,24,18,0,0,11,26,137,0,0
121,24,18,0,0,11,26,39,0,0
121,24,18,0,0,11,26,71,0,0
121,24,18,0,0,11,26,74,0,0
121,24,18,0,0,11,26,71,0,0
121,24,18,0,0,11,26,39,0,0
121,24,18,0,0,11,26,137,0,0
121,24,18,0,0,11,26,71,0,0
121,24,18,0,0,11,26,31,0,0
121,24,18,0,0,11,26,130,0,0
121,24,18,0,0,11,26,137,0,0
121,24,18,0,0,11,26,137,0,0
121,24,18,0,0,11,26,113,0,0
121,24,18,0,0,11,26,71,0,0
121,24,18,0,0,11,26,137,0,0
121,24,18,0,0,11,26,71,0,0
121,24,18,0,0,11,26,137,0,0
121,24,18,0,0,11,26,137,0,0
121,24,18,0,0,11,26,119,0,0
121,24,18,0,0,11,26,137,0,0
121,24,18,0,0,11,26,59,0,0
121,24,18,0,0,11,26,113,0,0
121,24,18,0,0,11,26,71,0,0
121,24,18,0,0,11,26,137,0,0
121,24,18,0,0,11,26,137,0,0
121,24,18,0,0,11,26,130,0,0
121,24,18,0,0,11,26,130,0,0
121,24,18,0,0,11,26,46,0,0
121,24,18,0,0,11,26,137,0,0
121,24,18,0,0,11,26,137,0,0
121,24,18,0,0,11,26,71,0,0
121,24,18,0,0,11,26,137,0,0
121,24,18,0,0,11,26,21,0,0
121,24,18,0,0,11,26,137,0,0
121,24,18,0,0,11,26,143,0,0
121,24,18,0,0,11,26,13,0,0
121,24,18,0,0,11,26,137,0,0
121,24,18,0,0,11,26,137,0,0
121,24,18,0,0,11,26,46,0,0
