121,24,18,0,0,11,26,117,0,0
121,24,18,0,0,11,26,79,0,0
121,24,18,0,0,11,26,63,0,0
121,24,18,0,0,11,26,45,0,0
121,24,18,0,0,11,26,100,0,0
121,24,18,0,0,11,26,57,0,0
121,24,18,0,0,11,26,59,0,0
121,24,18,0,0,11,26,152,0,0
121,24,18,0,0,11,26,83,0,0
121,24,18,0,0,11,26,102,0,0
121,24,18,0,0,11,26,140,0,0
121,24,18,0,0,11,26,128,0,0
121,24,18,0,0,11,26,47,0,0
121,24,18,0,0,11,26,116,0,0
121,24,18,0,0,11,26,33,0,0
121,24,18,0,0,11,26,19,0,0
121,24,18,0,0,11,26,141,0,0
121,24,18,0,0,11,26,32,0,0
121,24,18,0,0,11,26,53,0,0
121,24,18,0,0,11,26,129,0,0
121,24,18,0,0,11,26,44,0,0
121,24,18,0,0,11,26,124,0,0
121,24,18,0,0,11,26,47,0,0
121,24,18,0,0,11,26,93,0,0
121,24,18,0,0,11,26,139,0,0
121,24,18,0,0,11,26,41,0,0
121,24,18,0,0,11,26,63,0,0
121,24,18,0,0,11,26,34,0,0
121,24,18,0,0,11,26,21,0,0
121,24,18,0,0,11,26,115,0,0
121,24,18,0,0,11,26,128,0,0
121,24,18,0,0,11,26,74,0,0
121,24,18,0,0,11,26,81,0,0
121,24,18,0,0,11,26,20,0,0
121,24,18,0,0,11,26,117,0,0
121,24,18,0,0,11,26,48,0,0
121,24,18,0,0,11,26,113,0,0
121,24,18,0,0,11,26,38,0,0
121,24,18,0,0,11,26,120,0,0
121,24,18,0,0,11,26,135,0,0
121,24,18,0,0,11,26,119,0,0
121,24,18,0,0,11,26,114,0,0
121,24,18,0,0,11,26,129,0,0
121,24,18,0,0,11,26,101,0,0
121,24,18,0,0,11,26,125,0,0
121,24,18,0,0,11,26,7,0,0
121,24,18,0,0,11,26,124,0,0
121,24,18,0,0,11,26,110,0,0
121,24,18,0,0,11,26,16,0,0
121,24,18,0,0,11,26,149,0,0
121,24,18,0,0,11,26,95,0,0
121,24,18,0,0,11,26,73,0,0
121,24,18,0,0,11,26,12,0,0
121,24,18,0,0,11,26,93,0,0
121,24,18,0,0,11,26,136,0,0
121,24,18,0,0,11,26,45,0,0
121,24,18,0,0,11,26,93,0,0
121,24,18,0,0,11,26,68,0,0
121,24,18,0,0,11,26,43,0,0
121,24,18,0,0,11,26,152,0,0
121,24,18,0,0,11,26,61,0,0
121,24,18,0,0,11,26,60,0,0
121,24,18,0,0,11,26,113,0,0
121,24,18,0,0,11,26,84,0,0
121,24,18,0,0,11,26,133,0,0
121,24,18,0,0,11,26,7,0,0
121,24,18,0,0,11,26,71,0,0
121,24,18,0,0,11,26,6,0,0
121,24,18,0,0,11,26,80,0,0
121,24,18,0,0,11,26,50,0,0
121,24,18,0,0,11,26,100,0,0
121,24,18,0,0,11,26,44,0,0
121,24,18,0,0,11,26,100,0,0
121,24,18,0,0,11,26,102,0,0
121,24,18,0,0,11,26,65,0,0
121,24,18,0,0,11,26,132,0,0
121,24,18,0,0,11,26,152,0,0
121,24,18,0,0,11,26,92,0,0
121,24,18,0,0,11,26,44,0,0
121,24,18,0,0,11,26,56,0,0
121,24,18,0,0,11,26,84,0,0
121,24,18,0,0,11,26,63,0,0
121,24,18,0,0,11,26,122,0,0
121,24,18,0,0,11,26,37,0,0
121,24,18,0,0,11,26,104,0,0
121,24,18,0,0,11,26,95,0,0
121,24,18,0,0,11,26,83,0,0
121,24,18,0,0,11,26,142,0,0
121,24,18,0,0,11,26,59,0,0
121,24,18,0,0,11,26,41,0,0
121,24,18,0,0,11,26,38,0,0
121,24,18,0,0,11,26,19,0,0
121,24,18,0,0,11,26,77,0,0
121,24,18,0,0,11,26,125,0,0
121,24,18,0,0,11,26,104,0,0
121,24,18,0,0,11,26,91,0,0
121,24,18,0,0,11,26,105,0,0
121,24,18,0,0,11,26,125,0,0
121,24,18,0,0,11,26,106,0,0
121,24,18,0,0,11,26,112,0,0
